date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:42	22045/22045	---M--	200	added ('OK')	image/jpeg	etag:1413637301n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/carousel/InternalCarousel.jpg	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/carousel/InternalCarousel.jpg	(from http://pv3d.org/sitemap/)
15:53:42	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:05%20GMT	http://pv3d.org/?p=376	C:/projects/pv3d.org/pv3d.org/index264a.html	(from http://pv3d.org/2009/02/17/ribbons/)
15:53:43	5616/5616	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/02/17/ribbons/feed/	C:/projects/pv3d.org/pv3d.org/2009/02/17/ribbons/feed/index.html	(from http://pv3d.org/2009/02/17/ribbons/)
15:53:43	136705/136705	---M--	200	added ('OK')	image/jpeg	etag:1413637230n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/designpatterns/commandpattern/UndoableCommands.jpg	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/designpatterns/commandpattern/UndoableCommands.jpg	(from http://pv3d.org/sitemap/)
15:53:43	38562/38562	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:57:06%20GMT	http://pv3d.org/tag/ribbons/	C:/projects/pv3d.org/pv3d.org/tag/ribbons/index.html	(from http://pv3d.org/2009/02/17/ribbons/)
15:53:44	505/505	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:44%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=3d_grid&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus3865.js	(from http://pv3d.org/sitemap/)
15:53:44	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:06%20GMT	http://pv3d.org/?p=374	C:/projects/pv3d.org/pv3d.org/index9222.html	(from http://pv3d.org/2009/02/16/carousel-with-forward-facing-planes/)
15:53:44	6750/6750	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/02/16/carousel-with-forward-facing-planes/feed/	C:/projects/pv3d.org/pv3d.org/2009/02/16/carousel-with-forward-facing-planes/feed/index.html	(from http://pv3d.org/2009/02/16/carousel-with-forward-facing-planes/)
15:53:44	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:07%20GMT	http://pv3d.org/?p=367	C:/projects/pv3d.org/pv3d.org/index55d4.html	(from http://pv3d.org/2009/02/03/internal-carousel/)
15:53:45	4606/4606	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/02/03/internal-carousel/feed/	C:/projects/pv3d.org/pv3d.org/2009/02/03/internal-carousel/feed/index.html	(from http://pv3d.org/2009/02/03/internal-carousel/)
15:53:45	32544/32544	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:57:08%20GMT	http://pv3d.org/tag/bitmapviewport/	C:/projects/pv3d.org/pv3d.org/tag/bitmapviewport/index.html	(from http://pv3d.org/2009/02/03/internal-carousel/)
15:53:46	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:09%20GMT	http://pv3d.org/?p=365	C:/projects/pv3d.org/pv3d.org/index18ee.html	(from http://pv3d.org/2009/02/01/3d-grid/)
15:53:46	502/502	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:46%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=grid&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus8d45.js	(from http://pv3d.org/sitemap/)
15:53:46	6250/6250	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/02/01/3d-grid/feed/	C:/projects/pv3d.org/pv3d.org/2009/02/01/3d-grid/feed/index.html	(from http://pv3d.org/2009/02/01/3d-grid/)
15:53:47	48441/48441	---M--	200	added ('OK')	image/jpeg	etag:1413637332n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/dataStructures/Grid3D.jpg	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/dataStructures/Grid3D.jpg	(from http://pv3d.org/sitemap/)
15:53:48	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:10%20GMT	http://pv3d.org/?p=363	C:/projects/pv3d.org/pv3d.org/index481e.html	(from http://pv3d.org/2009/02/01/grid/)
15:53:48	512/512	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:48%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=stacked_planes&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus4693.js	(from http://pv3d.org/sitemap/)
15:53:49	10186/10186	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/02/01/grid/feed/	C:/projects/pv3d.org/pv3d.org/2009/02/01/grid/feed/index.html	(from http://pv3d.org/2009/02/01/grid/)
15:53:49	42812/42812	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:57:11%20GMT	http://pv3d.org/tag/moviematerial/	C:/projects/pv3d.org/pv3d.org/tag/moviematerial/index.html	(from http://pv3d.org/2009/02/01/grid/)
15:53:49	35595/35595	---M--	200	added ('OK')	image/jpeg	etag:1413637329n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/dataStructures/Grid.jpg	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/dataStructures/Grid.jpg	(from http://pv3d.org/sitemap/)
15:53:49	6950/6950	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/31/stacked-planes/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/31/stacked-planes/feed/index.html	(from http://pv3d.org/2009/01/31/stacked-planes/)
15:53:49	537/537	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:50%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=flover_cow_8211_aka_cover_flow_knockoff&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus2a0c.js	(from http://pv3d.org/sitemap/)
15:53:49	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:12%20GMT	http://pv3d.org/?p=361	C:/projects/pv3d.org/pv3d.org/index76f0.html	(from http://pv3d.org/2009/01/31/stacked-planes/)
15:53:50	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:13%20GMT	http://pv3d.org/?p=358	C:/projects/pv3d.org/pv3d.org/indexf5a4.html	(from http://pv3d.org/2009/01/31/flover-cow-aka-cover-flow-knockoff/)
15:53:50	10159/10159	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/31/flover-cow-aka-cover-flow-knockoff/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/31/flover-cow-aka-cover-flow-knockoff/feed/index.html	(from http://pv3d.org/2009/01/31/flover-cow-aka-cover-flow-knockoff/)
15:53:50	530/530	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:50%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=springcamera3d_and_driving_a_car&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus59d8.js	(from http://pv3d.org/sitemap/)
15:53:51	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:13%20GMT	http://pv3d.org/?p=340	C:/projects/pv3d.org/pv3d.org/index80a3.html	(from http://pv3d.org/2009/01/23/springcamera3d-and-driving-a-car/)
15:53:52	79847/79847	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:57:14%20GMT	http://pv3d.org/tag/viewportlayer/	C:/projects/pv3d.org/pv3d.org/tag/viewportlayer/index.html	(from http://pv3d.org/2009/01/23/springcamera3d-and-driving-a-car/)
15:53:52	8308/8308	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/23/springcamera3d-and-driving-a-car/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/23/springcamera3d-and-driving-a-car/feed/index.html	(from http://pv3d.org/2009/01/23/springcamera3d-and-driving-a-car/)
15:53:52	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:15%20GMT	http://pv3d.org/?p=327	C:/projects/pv3d.org/pv3d.org/index5355.html	(from http://pv3d.org/2009/01/15/dragging-an-object-to-rotate/)
15:53:53	526/526	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:53%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=dragging_an_object_to_rotate&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus8089.js	(from http://pv3d.org/sitemap/)
15:53:54	7331/7331	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/15/dragging-an-object-to-rotate/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/15/dragging-an-object-to-rotate/feed/index.html	(from http://pv3d.org/2009/01/15/dragging-an-object-to-rotate/)
15:53:54	45011/45011	---M--	200	added ('OK')	image/jpeg	etag:1413637279n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/camera/DrivingACar.jpg	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/camera/DrivingACar.jpg	(from http://pv3d.org/sitemap/)
15:53:54	551/551	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:54%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=rolling_a_sphere_with_keyboard_and_box2dflash_physics&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus39e2.js	(from http://pv3d.org/sitemap/)
15:53:55	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:18%20GMT	http://pv3d.org/?p=325	C:/projects/pv3d.org/pv3d.org/indexf175.html	(from http://pv3d.org/2009/01/15/rolling-a-sphere-with-keyboard-and-box2dflash-physics/)
15:53:56	8204/8204	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/15/rolling-a-sphere-with-keyboard-and-box2dflash-physics/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/15/rolling-a-sphere-with-keyboard-and-box2dflash-physics/feed/index.html	(from http://pv3d.org/2009/01/15/rolling-a-sphere-with-keyboard-and-box2dflash-physics/)
15:53:56	34475/34475	---M--	200	added ('OK')	image/png	etag:1413637531n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/rotation/Trackball.png	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/rotation/Trackball.png	(from http://pv3d.org/sitemap/)
15:53:57	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:19%20GMT	http://pv3d.org/?p=323	C:/projects/pv3d.org/pv3d.org/index3cee.html	(from http://pv3d.org/2009/01/14/rolling-a-sphere-with-the-keyboard/)
15:53:57	532/532	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:57%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=rolling_a_sphere_with_the_keyboard&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusa54c.js	(from http://pv3d.org/sitemap/)
15:53:58	14155/14155	---M--	200	added ('OK')	image/png	etag:1413637525n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/rotation/RollingASphereWithTheKeyboard.png	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/rotation/RollingASphereWithTheKeyboard.png	(from http://pv3d.org/sitemap/)
15:53:58	8076/8076	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/14/rolling-a-sphere-with-the-keyboard/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/14/rolling-a-sphere-with-the-keyboard/feed/index.html	(from http://pv3d.org/2009/01/14/rolling-a-sphere-with-the-keyboard/)
15:53:58	52431/52431	---M--	200	added ('OK')	image/png	etag:1413637528n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/rotation/RollingASphereWithTheKeyboardAndBox2D.png	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/rotation/RollingASphereWithTheKeyboardAndBox2D.png	(from http://pv3d.org/sitemap/)
15:53:58	528/528	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:53:58%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=tweening_rotated_planes_to_you&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus83df.js	(from http://pv3d.org/sitemap/)
15:53:59	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:22%20GMT	http://pv3d.org/?p=314	C:/projects/pv3d.org/pv3d.org/index1031.html	(from http://pv3d.org/2009/01/11/tweening-rotated-planes-to-you/)
15:53:59	7759/7759	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/11/tweening-rotated-planes-to-you/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/11/tweening-rotated-planes-to-you/feed/index.html	(from http://pv3d.org/2009/01/11/tweening-rotated-planes-to-you/)
15:54:00	511/511	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:00%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=as3dmod_taper&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus67ed.js	(from http://pv3d.org/sitemap/)
15:54:00	937/937	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/08/as3dmod-taper/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/08/as3dmod-taper/feed/index.html	(from http://pv3d.org/2009/01/08/as3dmod-taper/)
15:54:01	20191/20191	---M--	200	added ('OK')	image/jpeg	etag:1413637260n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/AS3Dmod/As3dModTaper.JPG	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/AS3Dmod/As3dModTaper.JPG	(from http://pv3d.org/sitemap/)
15:54:01	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:24%20GMT	http://pv3d.org/?p=312	C:/projects/pv3d.org/pv3d.org/index8844.html	(from http://pv3d.org/2009/01/08/as3dmod-taper/)
15:54:01	44367/44367	---M--	200	added ('OK')	image/jpeg	etag:1413637545n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/tween/TweenPlanesToYou.JPG	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/tween/TweenPlanesToYou.JPG	(from http://pv3d.org/sitemap/)
15:54:01	518/518	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:02%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=as3dmod_perlin_noise&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus70e4.js	(from http://pv3d.org/sitemap/)
15:54:02	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:24%20GMT	http://pv3d.org/?p=308	C:/projects/pv3d.org/pv3d.org/indexf454.html	(from http://pv3d.org/2009/01/07/as3dmod-perlin-noise/)
15:54:02	6782/6782	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/07/as3dmod-perlin-noise/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/07/as3dmod-perlin-noise/feed/index.html	(from http://pv3d.org/2009/01/07/as3dmod-perlin-noise/)
15:54:02	511/511	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:02%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=as3dmod_twist&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus5424.js	(from http://pv3d.org/sitemap/)
15:54:03	21198/21198	---M--	200	added ('OK')	image/jpeg	etag:1413637257n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/AS3Dmod/As3dModPerlin.JPG	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/AS3Dmod/As3dModPerlin.JPG	(from http://pv3d.org/sitemap/)
15:54:03	1949/1949	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/06/as3dmod-twist/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/06/as3dmod-twist/feed/index.html	(from http://pv3d.org/2009/01/06/as3dmod-twist/)
15:54:03	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:26%20GMT	http://pv3d.org/?p=306	C:/projects/pv3d.org/pv3d.org/indexf167.html	(from http://pv3d.org/2009/01/06/as3dmod-twist/)
15:54:03	14085/14085	---M--	200	added ('OK')	image/jpeg	etag:1413637263n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/AS3Dmod/As3dModTwist.JPG	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/AS3Dmod/As3dModTwist.JPG	(from http://pv3d.org/sitemap/)
15:54:04	535/535	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:04%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=looking_around_the_inside_of_a_sphere&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusf253.js	(from http://pv3d.org/sitemap/)
15:54:04	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:27%20GMT	http://pv3d.org/?p=304	C:/projects/pv3d.org/pv3d.org/indexdd01.html	(from http://pv3d.org/2009/01/05/looking-around-the-inside-of-a-sphere/)
15:54:05	64592/64592	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:57:27%20GMT	http://pv3d.org/tag/mouse/	C:/projects/pv3d.org/pv3d.org/tag/mouse/index.html	(from http://pv3d.org/2009/01/05/looking-around-the-inside-of-a-sphere/)
15:54:08	27997/27997	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/05/looking-around-the-inside-of-a-sphere/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/05/looking-around-the-inside-of-a-sphere/feed/index.html	(from http://pv3d.org/2009/01/05/looking-around-the-inside-of-a-sphere/)
15:54:09	537/537	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:09%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=tweening_the_camera_and_tweening_lookat&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus170e.js	(from http://pv3d.org/sitemap/)
15:54:09	28156/28156	---M--	200	added ('OK')	image/png	etag:1413637425n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/lookat/TweeningLookAt.png	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/lookat/TweeningLookAt.png	(from http://pv3d.org/sitemap/)
15:54:09	20550/20550	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/03/tweening-the-camera-and-tweening-lookat/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/03/tweening-the-camera-and-tweening-lookat/feed/index.html	(from http://pv3d.org/2009/01/03/tweening-the-camera-and-tweening-lookat/)
15:54:10	60905/60905	---M--	200	added ('OK')	image/jpeg	etag:1413637288n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/camera/LookingAroundTheInsideOfASphere.jpg	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/camera/LookingAroundTheInsideOfASphere.jpg	(from http://pv3d.org/sitemap/)
15:54:10	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:32%20GMT	http://pv3d.org/?p=301	C:/projects/pv3d.org/pv3d.org/index8a7d.html	(from http://pv3d.org/2009/01/03/tweening-the-camera-and-tweening-lookat/)
15:54:10	38125/38125	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:57:33%20GMT	http://pv3d.org/tag/lookat/	C:/projects/pv3d.org/pv3d.org/tag/lookat/index.html	(from http://pv3d.org/2009/01/03/tweening-the-camera-and-tweening-lookat/)
15:54:10	533/533	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:10%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=cube_inside_faces_and_outside_faces&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus515e.js	(from http://pv3d.org/sitemap/)
15:54:11	512/512	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:11%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=happy_new_year&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus16a7.js	(from http://pv3d.org/sitemap/)
15:54:11	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:33%20GMT	http://pv3d.org/?p=298	C:/projects/pv3d.org/pv3d.org/indexba86.html	(from http://pv3d.org/2009/01/02/cube-inside-faces-and-outside-faces/)
15:54:12	7906/7906	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/01/02/cube-inside-faces-and-outside-faces/feed/	C:/projects/pv3d.org/pv3d.org/2009/01/02/cube-inside-faces-and-outside-faces/feed/index.html	(from http://pv3d.org/2009/01/02/cube-inside-faces-and-outside-faces/)
15:54:12	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:34%20GMT	http://pv3d.org/?p=292	C:/projects/pv3d.org/pv3d.org/index2af5.html	(from http://pv3d.org/2008/12/31/happy-new-year/)
15:54:12	3102/3102	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2008/12/31/happy-new-year/feed/	C:/projects/pv3d.org/pv3d.org/2008/12/31/happy-new-year/feed/index.html	(from http://pv3d.org/2008/12/31/happy-new-year/)
15:54:12	530/530	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:12%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=click_then_tween_camera_to_plane&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus206c.js	(from http://pv3d.org/sitemap/)
15:54:12	37514/37514	---M--	200	added ('OK')	image/png	etag:1413637308n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/cube/InsideFacesOfACube.png	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/cube/InsideFacesOfACube.png	(from http://pv3d.org/sitemap/)
15:54:13	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:35%20GMT	http://pv3d.org/?p=276	C:/projects/pv3d.org/pv3d.org/index44be.html	(from http://pv3d.org/2008/12/28/click-then-tween-camera-to-plane/)
15:54:13	572/572	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:13%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=switching_a_moviematerial_on_the_face_of_a_cube_8211_replacematerialbyname&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusdc6a.js	(from http://pv3d.org/sitemap/)
15:54:14	17611/17611	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2008/12/28/click-then-tween-camera-to-plane/feed/	C:/projects/pv3d.org/pv3d.org/2008/12/28/click-then-tween-camera-to-plane/feed/index.html	(from http://pv3d.org/2008/12/28/click-then-tween-camera-to-plane/)
15:54:14	16783/16783	---M--	200	added ('OK')	image/png	etag:1413637456n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/examples/materials/SwitchingMovieMaterialsOnACube.png	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/examples/materials/SwitchingMovieMaterialsOnACube.png	(from http://pv3d.org/sitemap/)
15:54:14	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:36%20GMT	http://pv3d.org/?p=274	C:/projects/pv3d.org/pv3d.org/indexd251.html	(from http://pv3d.org/2008/12/26/switching-a-moviematerial-on-the-face-of-a-cube-replacematerialbyname/)
15:54:14	5533/5533	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2008/12/26/switching-a-moviematerial-on-the-face-of-a-cube-replacematerialbyname/feed/	C:/projects/pv3d.org/pv3d.org/2008/12/26/switching-a-moviematerial-on-the-face-of-a-cube-replacematerialbyname/feed/index.html	(from http://pv3d.org/2008/12/26/switching-a-moviematerial-on-the-face-of-a-cube-replacematerialbyname/)
15:54:15	513/513	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:54:15%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=merry_christmas&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus3ed6.js	(from http://pv3d.org/sitemap/)
15:54:16	1508/1508	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2008/12/24/merry-christmas/feed/	C:/projects/pv3d.org/pv3d.org/2008/12/24/merry-christmas/feed/index.html	(from http://pv3d.org/2008/12/24/merry-christmas/)
15:54:16	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:38%20GMT	http://pv3d.org/?p=271	C:/projects/pv3d.org/pv3d.org/index0776.html	(from http://pv3d.org/2008/12/24/merry-christmas/)
15:54:17	63700/63700	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:57:38%20GMT	http://pv3d.org/tag/reflection/	C:/projects/pv3d.org/pv3d.org/tag/reflection/index.html	(from http://pv3d.org/2008/12/24/merry-christmas/)
15:54:17	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:57:40%20GMT	http://pv3d.org/?p=269	C:/projects/pv3d.org/pv3d.org/index67bc.html	(from http://pv3d.org/2008/12/22/flint-pixels-2-random-drift-and-rotate-emitter/)
